college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,160.5,154.0,141.5,138.5,114.0,,,2021.0
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",FASHION TECHNOLOGY,134.5,118.5,110.5,,,,,2021.0
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,164.5,160.5,154.5,165.0,136.0,,,2021.0
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,151.5,145.0,129.5,122.0,106.0,,,2021.0
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",MECHATRONICS ENGINEERING,154.5,151.5,147.5,144.0,115.5,,,2021.0
"K.C.G College of Technology - Karapakkam , Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),166.0,161.0,155.0,163.0,142.0,,,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",BIO MEDICAL ENGINEERING,190.5,190.0,188.0,191.5,166.0,,165.5,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",CIVIL ENGINEERING,188.0,185.5,182.0,187.0,166.0,,125.0,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",CHEMICAL ENGINEERING,191.5,188.0,187.0,189.0,169.0,157.0,136.0,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",M.TECH. COMPUTER SCIENCE AND ENGINEERING (INTEGRATED 5 YEARS),195.5,193.0,192.0,193.5,182.0,,160.0,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",COMPUTER SCIENCE AND ENGINEERING,199.0,196.5,196.0,198.0,192.0,177.0,183.5,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,197.5,196.5,194.0,197.0,190.0,171.5,177.5,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,195.5,194.0,191.5,192.5,182.5,169.0,158.0,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",INFORMATION TECHNOLOGY,197.5,196.0,196.5,197.0,190.0,,177.0,2021.0
"Sri Sivasubramaniya Nadar College of Engineering - Thiruporur, Kanchipuram(Dist)",MECHANICAL ENGINEERING,191.5,191.0,190.5,189.0,176.5,159.0,156.0,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.0,140.5,142.5,156.0,136.5,,123.0,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",BIO MEDICAL ENGINEERING,137.0,86.5,111.0,,104.0,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",CIVIL ENGINEERING,129.5,106.5,106.0,,109.5,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",CHEMICAL ENGINEERING,131.0,99.5,115.5,114.0,97.5,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,155.0,139.0,135.0,127.0,111.0,98.0,112.5,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,141.0,135.0,137.0,112.5,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,147.0,131.0,119.5,,104.0,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,144.0,135.5,131.0,120.0,115.0,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,125.0,101.0,104.5,,116.5,,,2021.0
"Vel's Srinivasa College of Engineering and Technology - Navalur,Chennai [Kanchipuram(Dist)]",MECHATRONICS ENGINEERING,141.5,118.5,123.0,114.5,102.5,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,175.5,171.0,165.5,168.5,136.5,104.5,103.5,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,171.5,169.5,163.5,163.0,141.5,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",BIO TECHNOLOGY,169.5,160.0,156.0,157.0,132.5,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",CHEMICAL ENGINEERING,165.5,149.5,118.5,140.5,90.0,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,185.5,178.0,176.0,175.5,149.5,152.0,128.5,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,174.5,168.0,177.0,137.5,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,166.0,160.5,155.5,156.5,126.0,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,180.0,174.0,169.0,171.5,140.5,122.5,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,149.0,137.0,126.0,120.5,108.0,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",MECHATRONICS ENGINEERING,166.5,156.5,152.5,116.5,135.0,,,2021.0
"St.Joseph's College of Engineering - Sholinganallur, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),177.0,174.0,167.0,166.0,142.0,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,93.0,,91.5,,,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),85.5,,,,,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,82.5,,,,,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,111.0,,,,,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,91.5,,,,,,,2021.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),90.0,,,,,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,114.5,87.5,102.5,,97.5,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,92.0,,,,,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,91.0,,,,,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND INSTRUMENTATION ENGINEERING,99.0,,,,,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,120.0,,,,,,,2021.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,107.5,,,,,,,2021.0
"Central Institute of Plastics Engineering and Technology - Guindy, Chennai",MANUFACTURING ENGINEERING,172.0,157.0,154.5,156.0,141.5,,126.5,2021.0
"Central Institute of Plastics Engineering and Technology - Guindy, Chennai",PLASTIC TECHNOLOGY,173.5,159.0,155.0,167.0,143.5,147.0,128.0,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133.5,87.5,91.5,94.5,96.5,,93.0,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",AERONAUTICAL ENGINEERING,111.0,108.0,103.0,,96.5,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",AGRICULTURAL ENGINEERING,96.5,,,,,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),105.5,102.5,100.5,,85.5,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",BIO MEDICAL ENGINEERING,109.5,,85.5,105.5,99.5,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",CIVIL ENGINEERING,100.0,,,,,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING,134.0,94.5,92.5,121.5,102.0,91.0,122.0,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,138.5,107.0,111.0,105.5,81.5,,99.5,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,94.0,,,,,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",FOOD TECHNOLOGY,96.0,,,,,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",INFORMATION TECHNOLOGY,109.5,100.0,99.5,99.5,87.0,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",MECHANICAL ENGINEERING,84.5,,,,,,,2021.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),132.5,94.5,103.5,111.5,105.0,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,173.5,171.5,169.0,166.0,151.0,131.0,165.0,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),175.0,170.0,165.5,171.5,141.5,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),171.0,167.5,164.5,170.5,135.0,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER AND COMMUNICATION ENGINEERING,172.0,168.0,164.0,167.0,134.5,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,177.5,175.5,169.5,169.5,141.5,,108.0,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,177.0,173.0,170.5,167.0,133.0,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,166.0,164.5,156.0,160.0,131.0,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,175.5,170.5,169.0,168.5,143.5,113.0,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,149.0,142.0,136.0,139.0,119.0,,,2021.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),174.0,170.5,164.5,169.0,142.5,,,2021.0
St.Joseph's College of Engineering - Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,125.5,109.5,141.5,104.5,112.0,,2021.0
St.Joseph's College of Engineering - Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,144.0,114.5,104.5,117.0,88.5,112.0,,2021.0
St.Joseph's College of Engineering - Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,120.0,118.5,142.5,116.0,,,2021.0
St.Joseph's College of Engineering - Kancheepuram,INFORMATION TECHNOLOGY,141.0,114.0,102.5,110.5,102.5,,,2021.0
St.Joseph's College of Engineering - Kancheepuram,MECHANICAL ENGINEERING,119.5,84.5,91.5,107.0,84.0,,102.5,2021.0
VI Institute of Technology - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,86.5,,,,,,,2021.0
VI Institute of Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),85.0,,,,,,,2021.0
VI Institute of Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,123.5,,,,,,,2021.0
VI Institute of Technology - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,,,,,,,2021.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),113.0,,,,,,,2021.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,115.0,,,,,,,2021.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),97.0,,,,,,,2021.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107.5,,,,,,,2021.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",COMPUTER SCIENCE AND ENGINEERING,85.5,,,,,,,2021.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,,,,,,,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,192.5,190.0,186.5,191.0,176.0,139.0,128.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),191.0,188.0,186.0,190.0,170.5,143.5,157.0,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",BIO MEDICAL ENGINEERING,189.0,184.0,184.0,182.0,168.0,,146.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND BUSSINESS SYSTEM,189.5,190.0,187.0,190.5,170.0,139.5,,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",CIVIL ENGINEERING,184.0,181.5,181.0,182.0,162.465,,,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING,193.5,190.0,187.5,190.0,171.5,141.0,132.0,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),190.5,188.0,186.5,187.5,171.0,,161.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,192.0,191.0,188.5,191.0,176.5,144.5,150.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRICAL AND ELECTRONICS ENGINEERING,189.5,186.5,185.5,189.5,168.42,125.0,,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),188.5,187.0,184.5,188.5,166.76,,165.0,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",INFORMATION TECHNOLOGY,192.0,190.5,188.5,190.5,169.5,129.0,154.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",MECHANICAL ENGINEERING,183.0,182.39,180.25,183.5,164.275,124.0,150.0,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",MECHATRONICS ENGINEERING,188.0,186.5,186.0,185.5,166.5,,142.5,2021.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),191.0,189.5,186.0,188.19,175.0,,155.0,2021.0
"Mohamed Sathak A.J. Academy of Architecture, No.34, Old Mahabalipuram Road (OMR), Chengalpattu District",BACHELOR OF DESIGN,141.5,,,,,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),151.0,110.5,133.5,145.5,111.0,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",CIVIL ENGINEERING,84.5,,,,,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",CHEMICAL ENGINEERING,93.5,,,,,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING,150.5,116.0,132.5,124.5,108.5,,107.5,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,125.5,107.0,95.0,90.0,110.5,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,94.5,,,,,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",INFORMATION TECHNOLOGY,147.5,125.5,132.0,118.0,92.0,,,2021.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",MECHANICAL ENGINEERING,89.5,,,,,,,2021.0
Annai Teresa College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING,100.0,99.5,86.5,,,,,2021.0
Annai Teresa College of Engineering - Villupuram,ELECTRONICS AND COMMUNICATION ENGINEERING,81.0,,,,,,,2021.0
Annai Teresa College of Engineering - Villupuram,ELECTRICAL AND ELECTRONICS ENGINEERING,100.0,,,,,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148.0,126.5,120.0,134.5,110.0,,106.0,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),122.0,99.5,95.5,115.0,111.5,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,147.0,126.5,120.5,141.5,117.5,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,136.2347,115.5,112.5,,106.0,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,,,,,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,147.0,123.0,115.5,106.0,106.5,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",MECHANICAL ENGINEERING,93.0,,,,,,,2021.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),135.0,116.5,97.0,119.0,107.5,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107.5,95.0,89.0,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",AUTOMOBILE ENGINEERING,104.0,,,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",BIO MEDICAL ENGINEERING,110.0,,,,101.5,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",CIVIL ENGINEERING,98.0,,,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,127.0,107.0,103.5,,85.5,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,101.0,,,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,113.0,,,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,107.0,104.0,93.5,,,,,2021.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94.0,89.5,,,,,,2021.0
I.F.E.T. College of Engineering - Villupuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.0,130.5,143.0,129.0,113.5,122.0,,2021.0
I.F.E.T. College of Engineering - Villupuram,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,151.5,124.5,137.0,136.5,104.0,,,2021.0
I.F.E.T. College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING,166.0,138.5,145.5,143.5,107.5,,,2021.0
I.F.E.T. College of Engineering - Villupuram,ELECTRONICS AND COMMUNICATION ENGINEERING,147.5,112.5,138.0,98.0,107.5,107.5,,2021.0
I.F.E.T. College of Engineering - Villupuram,ELECTRICAL AND ELECTRONICS ENGINEERING,133.5,102.0,123.5,,97.5,,,2021.0
I.F.E.T. College of Engineering - Villupuram,INFORMATION TECHNOLOGY,153.5,131.5,141.5,138.0,103.0,,,2021.0
I.F.E.T. College of Engineering - Villupuram,MECHANICAL ENGINEERING,117.0,87.5,100.5,86.5,102.5,,,2021.0
I.F.E.T. College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),146.5,122.5,136.5,134.0,91.0,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147.0,129.5,124.0,,101.5,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),BIO MEDICAL ENGINEERING,116.0,97.5,103.5,84.0,101.5,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),BIO TECHNOLOGY,124.5,99.0,98.0,110.5,90.5,121.0,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),CIVIL ENGINEERING,88.5,,,,,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,144.0,131.5,119.0,115.5,119.5,102.0,131.0,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,146.0,129.5,105.0,130.5,108.5,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,91.0,,81.0,,,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),MECHANICAL ENGINEERING,88.5,,,,,,,2021.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ROBOTICS AND AUTOMATION,113.0,92.0,98.0,,,,,2021.0
