college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,111.0,,,,,,,2022.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,90.0,,,,,,,2022.0
"T.J Institute of Technology - Karapakkam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),90.0,,,,,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,115.0,86.0,103.0,,98.5,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,90.0,,,,,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,92.0,,,,,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND INSTRUMENTATION ENGINEERING,101.0,,,,,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,120.0,,,,,,,2022.0
"Thangavelu Engineering College -Karapakkam, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,106.5,,,,,,,2022.0
"Central Institute of Plastics Engineering and Technology - Guindy, Chennai",MANUFACTURING ENGINEERING,170.5,157.0,154.0,154.5,141.5,,127.0,2022.0
"Central Institute of Plastics Engineering and Technology - Guindy, Chennai",PLASTIC TECHNOLOGY,171.5,158.5,155.0,167.0,142.0,146.5,126.0,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135.0,86.0,90.0,94.0,98.0,,93.0,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",AERONAUTICAL ENGINEERING,111.0,108.0,101.0,,96.0,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",AGRICULTURAL ENGINEERING,96.5,,,,,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),106.0,100.5,98.5,,84.0,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",BIO MEDICAL ENGINEERING,110.0,,85.0,105.5,99.5,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",CIVIL ENGINEERING,99.5,,,,,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING,132.5,94.5,92.5,120.5,100.5,90.5,120.0,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,107.5,111.0,104.5,80.0,,99.0,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,93.5,,,,,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",FOOD TECHNOLOGY,95.0,,,,,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",INFORMATION TECHNOLOGY,110.0,100.0,97.5,98.0,89.0,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",MECHANICAL ENGINEERING,83.0,,,,,,,2022.0
"Dhanalakshmi Srinivasan College of Engineering and Technology -ECR , Poonjeri,Ã‚ Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),131.5,94.5,103.5,110.5,106.5,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,175.0,170.0,167.0,164.0,151.5,131.0,166.0,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),175.0,168.0,166.0,171.0,143.0,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),170.5,167.5,163.0,170.5,135.5,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER AND COMMUNICATION ENGINEERING,171.5,168.5,164.0,167.0,134.5,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,179.5,174.0,171.0,168.0,142.0,,108.0,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,177.5,171.5,170.5,167.0,134.5,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,163.0,156.0,160.0,130.0,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,175.0,172.0,167.5,170.0,143.5,113.5,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,149.0,143.5,136.0,139.5,119.0,,,2022.0
"Sri Sai Ram Institute of Technology - West Tambaram, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),175.5,171.0,164.5,170.5,140.5,,,2022.0
St.Joseph's College of Engineering - Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147.0,127.0,110.0,141.0,104.5,112.0,,2022.0
St.Joseph's College of Engineering - Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,145.5,113.0,103.0,119.0,88.5,112.5,,2022.0
St.Joseph's College of Engineering - Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,145.5,119.5,118.0,142.5,115.0,,,2022.0
St.Joseph's College of Engineering - Kancheepuram,INFORMATION TECHNOLOGY,141.0,114.5,103.5,110.5,101.5,,,2022.0
St.Joseph's College of Engineering - Kancheepuram,MECHANICAL ENGINEERING,120.0,83.5,92.0,106.0,84.0,,104.5,2022.0
VI Institute of Technology - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,86.5,,,,,,,2022.0
VI Institute of Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),86.5,,,,,,,2022.0
VI Institute of Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,122.0,,,,,,,2022.0
VI Institute of Technology - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,,,,,,,2022.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),113.0,,,,,,,2022.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,113.5,,,,,,,2022.0
Sri Krishna Institute of Technology- Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),96.0,,,,,,,2022.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107.5,,,,,,,2022.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",COMPUTER SCIENCE AND ENGINEERING,84.5,,,,,,,2022.0
"Mahalakshmi Tech Campus No.1, Bharathiar Street Prashanthi Nagar, Chromepet ,Chennai ",ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,,,,,,,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,192.0,190.5,186.0,189.0,177.5,139.5,128.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),190.0,189.5,187.0,190.0,172.0,142.0,158.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",BIO MEDICAL ENGINEERING,187.0,184.0,185.5,184.0,168.0,,147.0,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND BUSSINESS SYSTEM,189.5,188.0,188.0,190.0,169.5,139.5,,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",CIVIL ENGINEERING,182.5,182.0,182.5,182.5,163.465,,,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING,193.5,191.5,189.5,190.0,172.5,140.5,132.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),190.5,187.5,186.5,189.0,170.5,,161.0,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,194.0,190.0,190.0,191.0,175.0,144.0,148.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRICAL AND ELECTRONICS ENGINEERING,188.5,188.5,185.5,188.0,167.42,123.5,,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),190.0,188.5,185.0,190.0,167.26,,164.0,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",INFORMATION TECHNOLOGY,190.5,189.0,188.0,191.0,170.5,129.0,154.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",MECHANICAL ENGINEERING,183.5,182.89,180.25,182.0,165.275,122.5,151.0,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",MECHATRONICS ENGINEERING,187.0,185.5,186.0,183.5,166.0,,142.5,2022.0
"Chennai Institute of Technology-Puduper village, Kanchipuram Dist",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),190.0,190.0,187.5,189.69,173.0,,156.5,2022.0
"Mohamed Sathak A.J. Academy of Architecture, No.34, Old Mahabalipuram Road (OMR), Chengalpattu District",BACHELOR OF DESIGN,140.0,,,,,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),150.0,112.5,132.0,147.0,112.5,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",CIVIL ENGINEERING,83.5,,,,,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",CHEMICAL ENGINEERING,93.5,,,,,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",COMPUTER SCIENCE AND ENGINEERING,152.5,116.0,131.0,123.0,110.0,,107.5,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,124.0,107.5,96.5,90.0,109.5,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,94.0,,,,,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",INFORMATION TECHNOLOGY,147.5,125.0,130.5,118.0,90.5,,,2022.0
"Adhiparasakthi Engineering College - Melmaruvathur,Kancheepuram (Dist)",MECHANICAL ENGINEERING,87.5,,,,,,,2022.0
Annai Teresa College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING,100.5,99.5,84.5,,,,,2022.0
Annai Teresa College of Engineering - Villupuram,ELECTRONICS AND COMMUNICATION ENGINEERING,79.5,,,,,,,2022.0
Annai Teresa College of Engineering - Villupuram,ELECTRICAL AND ELECTRONICS ENGINEERING,101.0,,,,,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.0,127.0,120.5,133.0,110.0,,105.5,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),123.5,99.0,96.0,113.5,111.5,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,147.5,126.0,122.5,140.0,117.0,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,135.2347,116.0,113.0,,107.0,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,92.0,,,,,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,145.5,123.5,117.0,106.5,106.5,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",MECHANICAL ENGINEERING,93.5,,,,,,,2022.0
"Dhanalakshmi College of Engineering - Manimangalam, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),136.5,114.5,95.5,118.5,106.0,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,106.0,93.5,89.0,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",AUTOMOBILE ENGINEERING,104.0,,,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",BIO MEDICAL ENGINEERING,110.0,,,,101.5,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",CIVIL ENGINEERING,99.5,,,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,125.5,105.0,103.0,,86.0,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,102.0,,,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,112.5,,,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,108.0,103.5,95.0,,,,,2022.0
"G.K.M. College of Engineering and Technology - Perungalathur,Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94.0,89.5,,,,,,2022.0
I.F.E.T. College of Engineering - Villupuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.0,130.0,143.5,129.5,113.0,121.5,,2022.0
I.F.E.T. College of Engineering - Villupuram,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,153.0,126.0,137.5,137.0,105.0,,,2022.0
I.F.E.T. College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING,166.5,139.5,144.0,145.5,106.0,,,2022.0
I.F.E.T. College of Engineering - Villupuram,ELECTRONICS AND COMMUNICATION ENGINEERING,147.5,113.5,139.5,98.0,107.5,108.5,,2022.0
I.F.E.T. College of Engineering - Villupuram,ELECTRICAL AND ELECTRONICS ENGINEERING,132.5,102.5,123.5,,96.0,,,2022.0
I.F.E.T. College of Engineering - Villupuram,INFORMATION TECHNOLOGY,155.0,131.0,143.0,139.5,104.5,,,2022.0
I.F.E.T. College of Engineering - Villupuram,MECHANICAL ENGINEERING,117.5,86.0,100.0,86.0,100.5,,,2022.0
I.F.E.T. College of Engineering - Villupuram,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),145.5,122.0,137.5,133.5,89.5,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147.5,128.0,124.0,,100.5,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),BIO MEDICAL ENGINEERING,118.0,96.5,104.0,84.5,101.5,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),BIO TECHNOLOGY,126.5,99.5,100.0,110.5,90.5,120.0,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),CIVIL ENGINEERING,88.5,,,,,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,142.0,131.0,119.5,116.0,117.5,100.0,130.5,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,148.0,130.0,106.5,130.0,107.5,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,89.0,,79.5,,,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),MECHANICAL ENGINEERING,88.5,,,,,,,2022.0
Karpaga Vinayaga College of Engineering and Technology - Kancheepuram (Dist),ROBOTICS AND AUTOMATION,111.5,92.0,98.5,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,151.0,129.0,118.0,,112.5,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",AERONAUTICAL ENGINEERING,111.0,,,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),124.5,101.5,,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",BIO MEDICAL ENGINEERING,125.5,,86.5,,104.5,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",BIO TECHNOLOGY,126.0,122.0,108.5,,115.0,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,97.5,,,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,142.0,93.5,97.5,124.5,118.0,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,117.0,93.5,106.0,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,89.5,,,,,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,133.5,119.0,118.0,,100.0,,,2022.0
"Madha Engineering College - Kunrathur, Chennai [Kanchipuram(Dist)]",MECHANICAL ENGINEERING,91.0,,,,,,,2022.0
Mailam Engineering College - Villupuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.0,131.0,142.5,123.5,93.5,,106.0,2022.0
Mailam Engineering College - Villupuram,COMPUTER SCIENCE AND BUSSINESS SYSTEM,135.5,106.5,133.5,118.0,92.5,,,2022.0
Mailam Engineering College - Villupuram,CIVIL ENGINEERING,101.0,86.0,87.5,,84.0,,,2022.0
Mailam Engineering College - Villupuram,COMPUTER SCIENCE AND ENGINEERING,163.0,140.5,147.5,133.0,135.5,,,2022.0
Mailam Engineering College - Villupuram,ELECTRONICS AND COMMUNICATION ENGINEERING,143.5,96.0,135.5,107.5,88.0,,,2022.0
Mailam Engineering College - Villupuram,ELECTRICAL AND ELECTRONICS ENGINEERING,127.0,92.0,116.5,,84.5,,,2022.0
Mailam Engineering College - Villupuram,INFORMATION TECHNOLOGY,155.5,124.0,141.5,132.5,131.5,,,2022.0
Mailam Engineering College - Villupuram,MECHANICAL ENGINEERING,98.5,,86.0,,83.5,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.0,99.0,112.0,124.0,109.0,,121.5,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),97.0,95.0,92.5,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,COMPUTER SCIENCE AND BUSSINESS SYSTEM,88.5,,,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,COMPUTER SCIENCE AND DESIGN,88.0,,,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,COMPUTER SCIENCE AND ENGINEERING,148.0,92.0,79.0,141.5,92.0,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),107.5,,,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,129.0,119.0,93.5,99.5,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,ELECTRICAL AND ELECTRONICS ENGINEERING,119.5,,,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),104.0,,,,,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,INFORMATION TECHNOLOGY,138.0,121.5,100.0,124.5,98.0,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,MECHANICAL ENGINEERING,95.0,,,,83.5,,,2022.0
Sri Venkateswaraa College of Technology- Kanchipuram Dt,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),87.5,,,,,,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",CIVIL ENGINEERING,117.5,,,,,,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,193.5,191.5,189.0,191.5,186.0,186.0,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,184.0,153.0,148.0,145.5,102.0,,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,155.5,148.0,120.5,,109.0,,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",INFORMATION TECHNOLOGY,191.5,187.5,187.0,183.5,122.0,,,2022.0
"Prince Shri Venkateshwara Padmavathy Engineering College - Medavakkam-Mambakkam Road, Chennai[Kanchipuram(Dist)]",MECHANICAL ENGINEERING,126.5,114.5,101.5,,,,,2022.0
T.S.M. Jain College of Technology- Villupuram Dist,CIVIL ENGINEERING,83.25,,,,,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,114.0,85.5,83.0,100.5,100.0,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",BIO MEDICAL ENGINEERING,83.5,,,,,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",BIO TECHNOLOGY,123.0,,,,,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",COMPUTER SCIENCE AND ENGINEERING,106.0,88.5,84.0,,88.0,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",MECHANICAL ENGINEERING,88.5,,,,,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",PHARMACEUTICAL TECHNOLOGY,98.5,,,,,,,2022.0
"Sakthi Engineering College - Thiruninravur,Poonamallee ,Chennai",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),82.0,,,,,,,2022.0
"Sri Sairam Engineering College - West Tambaram, Chennai [Kanchipuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,175.5,175.0,172.5,154.5,,112.5,2022.0
